_id;Damage;Hostplant Family;Hostplant Genus;Hostplant Species;Hostplant Subspecies/var;HOSTS ID;Insect Author;Insect Family;Insect Genus;Insect Species;Insect Subspecies;Lab Rearing;Location
97024;;Cruciferae;Eruca;vesicaria;;97024;Linnaeus;Pieridae;Pieris;rapae;rapae;;Cosmopolitan
97025;;Cruciferae;Hirschfeldia;incana;;97025;Linnaeus;Pieridae;Pieris;rapae;rapae;;Cosmopolitan
97026;;Cruciferae;Raphanus;raphanistrum;;97026;Linnaeus;Pieridae;Pieris;rapae;rapae;;Cosmopolitan
97252;;Leguminosae (P);Amorpha;californica;;97252;Stoll;Pieridae;Zerene;cesonia;;?;USA
97253;;Leguminosae (P);Amorpha;canescens;;97253;Stoll;Pieridae;Zerene;cesonia;;;New World
97254;;Leguminosae (P);Amorpha;fruticosa;;97254;Stoll;Pieridae;Zerene;cesonia;;;New World
97255;;Leguminosae (P);Amorpha;fruticosa;;97255;Stoll;Pieridae;Zerene;cesonia;;;USA
97259;;Leguminosae (P);Dalea;frutescens;;97259;Stoll;Pieridae;Zerene;cesonia;;;New World
97260;;Leguminosae (P);Dalea;leporina;;97260;Stoll;Pieridae;Zerene;cesonia;;;New World
97272;;Leguminosae (P);Trifolium;;;97272;Stoll;Pieridae;Zerene;cesonia;cesonia;;Nearctic
97249;;Leguminosae (P);Amorpha;;;97249;Stoll;Pieridae;Zerene;cesonia;;;Nearctic
97256;;Leguminosae (P);Dalea;;;97256;Stoll;Pieridae;Zerene;cesonia;;;Nearctic
97266;;Leguminosae (P);Trifolium;;;97266;Stoll;Pieridae;Zerene;cesonia;;;New World
97269;;Leguminosae (P);Amorpha;;;97269;Stoll;Pieridae;Zerene;cesonia;cesonia;;Nearctic
97250;;Leguminosae (P);Amorpha;;;97250;Stoll;Pieridae;Zerene;cesonia;;;USA
97258;;Leguminosae (P);Dalea;;;97258;Stoll;Pieridae;Zerene;cesonia;;Y;USA
97261;;Leguminosae (P);Dalea;pogonathera;;97261;Stoll;Pieridae;Zerene;cesonia;;;New World
97262;;Leguminosae (P);Dalea;purpurea;;97262;Stoll;Pieridae;Zerene;cesonia;;;New World
97263;;Leguminosae (P);Glycine;;;97263;Stoll;Pieridae;Zerene;cesonia;;;New World
97265;;Leguminosae (P);Trifolium;;;97265;Stoll;Pieridae;Zerene;cesonia;;;Nearctic
97268;;Leguminosae (P);Trifolium;;;97268;Stoll;Pieridae;Zerene;cesonia;;Y;USA
97270;;Leguminosae (P);Dalea;;;97270;Stoll;Pieridae;Zerene;cesonia;cesonia;;Nearctic
97271;;Leguminosae (P);Medicago;;;97271;Stoll;Pieridae;Zerene;cesonia;cesonia;;Nearctic
97251;;Leguminosae (P);Amorpha;californica;;97251;Stoll;Pieridae;Zerene;cesonia;;;New World
97257;;Leguminosae (P);Dalea;;;97257;Stoll;Pieridae;Zerene;cesonia;;;USA
97264;;Leguminosae (P);Medicago;sativa;;97264;Stoll;Pieridae;Zerene;cesonia;;;New World
97267;;Leguminosae (P);Trifolium;;;97267;Stoll;Pieridae;Zerene;cesonia;;;USA
100545;;Leguminosae (M);Acacia;farnesiana;;100545;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100550;;Annonaceae;Annona;;;100550;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100563;;Rutaceae;Citrus;maxima;;100563;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100568;;Rutaceae;Citrus;sinensis;;100568;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100574;;Moraceae;Ficus;carica;;100574;Walker;Pyralidae;Amyelois;transitella;;;USA
100578;;Leguminosae (C);Gleditsia;triacanthos;;100578;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100580;;Juglandaceae;Juglans;;;100580;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100588;;Rosaceae;Malus;pumila;;100588;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100589;;Rosaceae;Malus;pumila;;100589;Walker;Pyralidae;Amyelois;transitella;;;New World
100590;;Rosaceae;Malus;pumila;;100590;Walker;Pyralidae;Amyelois;transitella;;;USA
100594;;Palmae;Phoenix;dactylifera;;100594;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100595;;Palmae;Phoenix;dactylifera;;100595;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100597;;Anacardiaceae;Pistacia;vera;;100597;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100602;;Rosaceae;Prunus;dulcis;;100602;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100608;;Lythraceae;Punica;granatum;;100608;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100612;;Leguminosae (P);Robinia;;;100612;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100615;;Sapindaceae;Sapindus;saponaria;drummondii;100615;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100618;;Sterculiaceae;Theobroma;cacao;;100618;Walker;Pyralidae;Amyelois;transitella;;;Brazil
100620;;Agavaceae;Yucca;;;100620;Walker;Pyralidae;Amyelois;transitella;;;USA
100623;on dates;Detritophagous;;;;100623;Walker;Pyralidae;Amyelois;transitella;;;USA
100627;on fruits;Sterculiaceae;Theobroma;grandiflorum;;100627;Walker;Pyralidae;Amyelois;transitella;;;Brazil
100631;on seeds;Leguminosae (C);Hymenaea;courbaril;;100631;Walker;Pyralidae;Amyelois;transitella;;;Brazil
100548;;Hippocastanaceae;Aesculus;glabra;;100548;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100553;;Rubiaceae;Casasia;clusiifolia;;100553;Walker;Pyralidae;Amyelois;transitella;;;USA
100561;;Rutaceae;Citrus;X paradisi;;100561;Walker;Pyralidae;Amyelois;transitella;;;USA
100564;;Rutaceae;Citrus;maxima;;100564;Walker;Pyralidae;Amyelois;transitella;;;USA
100566;;Rutaceae;Citrus;sinensis;;100566;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100573;;Moraceae;Ficus;carica;;100573;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100575;;Capparaceae;Forchhammeria;;;100575;Walker;Pyralidae;Amyelois;transitella;;;New World
100576;;Rubiaceae;Genipa;americana;;100576;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100577;;Leguminosae (C);Gleditsia;triacanthos;;100577;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100581;;Juglandaceae;Juglans;regia;;100581;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100583;;Juglandaceae;Juglans;regia;;100583;Walker;Pyralidae;Amyelois;transitella;;;New World
100592;;Anacardiaceae;Mangifera;indica;;100592;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100599;;Leguminosae (M);Pithecellobium;ebano;;100599;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100613;;Leguminosae (P);Robinia;;;100613;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100624;on dried fruits;Detritophagous;;;;100624;Walker;Pyralidae;Amyelois;transitella;;;New World
100554;;Leguminosae (C);Cassia;grandis;;100554;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100557;;Rutaceae;Citrus;;;100557;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100559;;Rutaceae;Citrus;X paradisi;;100559;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100567;;Rutaceae;Citrus;sinensis;;100567;Walker;Pyralidae;Amyelois;transitella;;;USA
100585;;Rosaceae;Malus;;;100585;Walker;Pyralidae;Amyelois;transitella;;;USA
100600;;Leguminosae (M);Pithecellobium;ebano;;100600;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100603;;Rosaceae;Prunus;dulcis;;100603;Walker;Pyralidae;Amyelois;transitella;;;New World
100604;;Rosaceae;Prunus;persica;;100604;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100609;;Rosaceae;Pyrus;communis;;100609;Walker;Pyralidae;Amyelois;transitella;;;USA
100621;;Gramineae;Zea;mays;;100621;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100628;on fruits/seeds;Sterculiaceae;Theobroma;;;100628;Walker;Pyralidae;Amyelois;transitella;;;Brazil
100546;;Leguminosae (M);Acacia;farnesiana;;100546;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100547;;Leguminosae (M);Acacia;farnesiana;;100547;Walker;Pyralidae;Amyelois;transitella;;;USA
100552;;Leguminosae (P);Cajanus;cajan;;100552;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100555;;Leguminosae (C);Cassia;grandis;;100555;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100556;;Leguminosae (C);Cassia;grandis;;100556;Walker;Pyralidae;Amyelois;transitella;;;USA
100565;;Rutaceae;Citrus;sinensis;;100565;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100569;;Rubiaceae;Coffea;;;100569;Walker;Pyralidae;Amyelois;transitella;;;Brazil
100572;;Moraceae;Ficus;carica;;100572;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100584;;Juglandaceae;Juglans;regia;;100584;Walker;Pyralidae;Amyelois;transitella;;;USA
100587;;Rosaceae;Malus;pumila;;100587;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100596;;Palmae;Phoenix;dactylifera;;100596;Walker;Pyralidae;Amyelois;transitella;;;USA
100607;;Rosaceae;Prunus;persica;;100607;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100610;;Rosaceae;Pyrus;communis;;100610;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100619;;Agavaceae;Yucca;;;100619;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100622;on commodities;Detritophagous;;;;100622;Walker;Pyralidae;Amyelois;transitella;;;New World
100629;on nuts;Polyphagous;;;;100629;Walker;Pyralidae;Amyelois;transitella;;;New World
100549;;Hippocastanaceae;Aesculus;glabra;;100549;Walker;Pyralidae;Amyelois;transitella;;;USA
100551;;Leguminosae (C);Caesalpinia;pulcherrima;;100551;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100558;;Rutaceae;Citrus;;;100558;Walker;Pyralidae;Amyelois;transitella;;;New World
100560;;Rutaceae;Citrus;X paradisi;;100560;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100562;;Rutaceae;Citrus;limon;;100562;Walker;Pyralidae;Amyelois;transitella;;;Nearctic
100570;;Rubiaceae;Coffea;;;100570;Walker;Pyralidae;Amyelois;transitella;;;New World
100571;;Rosaceae;Cydonia;oblonga;;100571;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100579;;Leguminosae (C);Gleditsia;triacanthos;;100579;Walker;Pyralidae;Amyelois;transitella;;;USA
100582;;Juglandaceae;Juglans;regia;;100582;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100586;;Rosaceae;Malus;;;100586;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100591;;Rosaceae;Malus;sylvestris;;100591;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100593;;Paeoniaceae;Paeonia;;;100593;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100598;;Anacardiaceae;Pistacia;vera;;100598;Walker;Pyralidae;Amyelois;transitella;;;New World
100601;;Leguminosae (M);Pithecellobium;ebano;;100601;Walker;Pyralidae;Amyelois;transitella;;;USA
100605;;Rosaceae;Prunus;persica;;100605;Walker;Pyralidae;Amyelois;transitella;;;Neotropical
100606;;Rosaceae;Prunus;persica;;100606;Walker;Pyralidae;Amyelois;transitella;;;USA
100611;;Rubiaceae;Randia;;;100611;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100614;;Leguminosae (P);Robinia;;;100614;Walker;Pyralidae;Amyelois;transitella;;;USA
100616;;Sapindaceae;Sapindus;saponaria;drummondii;100616;Walker;Pyralidae;Amyelois;transitella;;;USA
100617;;Leguminosae (C);Tamarindus;indica;;100617;Walker;Pyralidae;Amyelois;transitella;;;USA [interception]
100625;on figs;Detritophagous;;;;100625;Walker;Pyralidae;Amyelois;transitella;;;USA
100626;on fruits;Chrysobalanaceae;Licania;rigida;;100626;Walker;Pyralidae;Amyelois;transitella;;;Brazil
100630;on seeds;Rubiaceae;Coffea;;;100630;Walker;Pyralidae;Amyelois;transitella;;;Brazil
101579;;Gramineae;Chaetochloa;verticillata;;101579;Walker;Pyralidae;Chilo;suppressalis;;;Hawaii
101580;;Gramineae;Coix;lacryma-jobi;;101580;Walker;Pyralidae;Chilo;suppressalis;;;India
101583;;Gramineae;Echinochloa;frumentacea;;101583;Walker;Pyralidae;Chilo;suppressalis;;;India
101599;;Gramineae;Pennisetum;americanum;;101599;Walker;Pyralidae;Chilo;suppressalis;;;India
101601;;Gramineae;Saccharum;officinarum;;101601;Walker;Pyralidae;Chilo;suppressalis;;;USA [interception]
101603;;Gramineae;Sorghum;;;101603;Walker;Pyralidae;Chilo;suppressalis;;;East Africa
101620;in stems;Gramineae;Oryza;sativa;;101620;Walker;Pyralidae;Chilo;suppressalis;;;Indonesia
101628;in stems;Gramineae;Zea;mays;;101628;Walker;Pyralidae;Chilo;suppressalis;;;Sri Lanka
101577;;Gramineae;Brachiaria;mutica;;101577;Walker;Pyralidae;Chilo;suppressalis;;;Hawaii
101578;;Cruciferae;Brassica;oleracea;;101578;Walker;Pyralidae;Chilo;suppressalis;;;USA [interception]
101582;;Gramineae;Echinochloa;crusgalli;;101582;Walker;Pyralidae;Chilo;suppressalis;;;Hawaii
101585;;Gramineae;Eleusine;coracana;;101585;Walker;Pyralidae;Chilo;suppressalis;;;India
101586;;Gramineae;Eleusine;indica;;101586;Walker;Pyralidae;Chilo;suppressalis;;;Hawaii
101587;;Solanaceae;Lycopersicon;esculentum;;101587;Walker;Pyralidae;Chilo;suppressalis;;;USA [interception]
101604;;Gramineae;Sorghum;;;101604;Walker;Pyralidae;Chilo;suppressalis;;;India
101605;;Gramineae;Sorghum;;;101605;Walker;Pyralidae;Chilo;suppressalis;;;USA [interception]
101606;;Gramineae;Triticum;;;101606;Walker;Pyralidae;Chilo;suppressalis;;;USA [interception]
101607;;Gramineae;Zea;mays;;101607;Walker;Pyralidae;Chilo;suppressalis;;;East Africa
101610;;Gramineae;Zea;mays;;101610;Walker;Pyralidae;Chilo;suppressalis;;;USA [interception]
101612;in flowers/stems;Gramineae;Pennisetum;glaucum;;101612;Walker;Pyralidae;Chilo;suppressalis;;;Old World tropics
101613;in flowers/stems;Gramineae;Sorghum;;;101613;Walker;Pyralidae;Chilo;suppressalis;;;Old World tropics
101619;in stems;Gramineae;Oryza;sativa;;101619;Walker;Pyralidae;Chilo;suppressalis;;;India
101622;in stems;Gramineae;Oryza;sativa;;101622;Walker;Pyralidae;Chilo;suppressalis;;;Thailand
101630;on leaves;Gramineae;Saccharum;officinarum;;101630;Walker;Pyralidae;Chilo;suppressalis;;;Burma
101581;;Gramineae;Cymbopogon;citratus;;101581;Walker;Pyralidae;Chilo;suppressalis;;;USA [interception]
101588;;Gramineae;Miscanthus;fusca;;101588;Walker;Pyralidae;Chilo;suppressalis;;;India
101594;;Gramineae;Oryza;sativa;;101594;Walker;Pyralidae;Chilo;suppressalis;;;Indo-Australian
101595;;Gramineae;Oryza;sativa;;101595;Walker;Pyralidae;Chilo;suppressalis;;;USA [interception]
101615;in leaves/stems;Gramineae;Oryza;sativa;;101615;Walker;Pyralidae;Chilo;suppressalis;;;India
101627;in stems;Gramineae;Zea;mays;;101627;Walker;Pyralidae;Chilo;suppressalis;;;India
101576;;Gramineae;Andropogon;sorghum;;101576;Walker;Pyralidae;Chilo;suppressalis;;;India
101584;;Gramineae;Echinochloa;stagnina;;101584;Walker;Pyralidae;Chilo;suppressalis;;;Hawaii
101589;;Gramineae;Oryza;;;101589;Walker;Pyralidae;Chilo;suppressalis;;;Australia
101590;;Gramineae;Oryza;;;101590;Walker;Pyralidae;Chilo;suppressalis;;;Indo-Australian
101591;;Gramineae;Oryza;;;101591;Walker;Pyralidae;Chilo;suppressalis;;;Sabah
101592;;Gramineae;Oryza;sativa;;101592;Walker;Pyralidae;Chilo;suppressalis;;;Hawaii
101593;;Gramineae;Oryza;sativa;;101593;Walker;Pyralidae;Chilo;suppressalis;;;India
101600;;Gramineae;Saccharum;officinarum;;101600;Walker;Pyralidae;Chilo;suppressalis;;;India
101609;;Gramineae;Zea;mays;;101609;Walker;Pyralidae;Chilo;suppressalis;;;Indo-Australian
101616;in leaves/stems;Gramineae;Zea;mays;;101616;Walker;Pyralidae;Chilo;suppressalis;;;India
101618;in stems;Gramineae;Eleusine;coracana;;101618;Walker;Pyralidae;Chilo;suppressalis;;;India
101621;in stems;Gramineae;Oryza;sativa;;101621;Walker;Pyralidae;Chilo;suppressalis;;;Sri Lanka
101623;in stems;Gramineae;Pennisetum;americanum;;101623;Walker;Pyralidae;Chilo;suppressalis;;;India
101624;in stems;Gramineae;Saccharum;officinarum;;101624;Walker;Pyralidae;Chilo;suppressalis;;;India
101626;in stems;Gramineae;Sorghum;bicolor;arundinaceum;101626;Walker;Pyralidae;Chilo;suppressalis;;;India
101629;in stems;Gramineae;Zea;mays;;101629;Walker;Pyralidae;Chilo;suppressalis;;;Thailand
101631;on millets;Gramineae;;;;101631;Walker;Pyralidae;Chilo;suppressalis;;;Indo-Australian
101596;;Gramineae;Oryza;sativa;;101596;Walker;Pyralidae;Chilo;suppressalis;;;West Malaysia
101597;;Gramineae;Panicum;miliaceum;;101597;Walker;Pyralidae;Chilo;suppressalis;;;USA [interception]
101598;;Gramineae;Paspalum;conjugatum;;101598;Walker;Pyralidae;Chilo;suppressalis;;;Hawaii
101602;;Solanaceae;Solanum;melongena;;101602;Walker;Pyralidae;Chilo;suppressalis;;;USA [interception]
101608;;Gramineae;Zea;mays;;101608;Walker;Pyralidae;Chilo;suppressalis;;;India
101611;in flowers/stems;Gramineae;Oryza;;;101611;Walker;Pyralidae;Chilo;suppressalis;;;Old World tropics
101614;in leaves/stems;Gramineae;Andropogon;sorghum;;101614;Walker;Pyralidae;Chilo;suppressalis;;;India
101617;in stems;Gramineae;;;;101617;Walker;Pyralidae;Chilo;suppressalis;;;India
101625;in stems;Gramineae;Saccharum;officinarum;;101625;Walker;Pyralidae;Chilo;suppressalis;;;Sri Lanka
102952;;Gramineae;Saccharum;;;102952;Fabricius;Pyralidae;Diatraea;saccharalis;;;Nearctic
102958;;Gramineae;Saccharum;officinarum;;102958;Fabricius;Pyralidae;Diatraea;saccharalis;;;Jamaica
102967;;Gramineae;Stenotaphrum;secundatum;;102967;Fabricius;Pyralidae;Diatraea;saccharalis;;;Puerto Rico
102968;;Gramineae;Tripsacum;dactyloides;;102968;Fabricius;Pyralidae;Diatraea;saccharalis;;;Nearctic
102972;;Gramineae;Zea;mays;;102972;Fabricius;Pyralidae;Diatraea;saccharalis;;;Cuba
102980;in stems;Gramineae;Andropogon;squarrosa;;102980;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102984;in stems;Gramineae;Echinochloa;crus-galli;crus-galli;102984;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102985;in stems;Gramineae;Leptochloa;;;102985;Fabricius;Pyralidae;Diatraea;saccharalis;;;Neotropical
102988;in stems;Gramineae;Paspalum;fasciculatum;;102988;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102989;in stems;Gramineae;Paspalum;fluitans;;102989;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102998;in stems;Gramineae;Tripsacum;fasciculatum;;102998;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
103000;in stems;Gramineae;Zea;;;103000;Fabricius;Pyralidae;Diatraea;saccharalis;;;Neotropical
103001;in stems;Gramineae;Zea;mays;;103001;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
103002;on grasses;Gramineae;;;;103002;Fabricius;Pyralidae;Diatraea;saccharalis;;;Neotropical
103004;;Gramineae;Setaria;poiretiana;;103004;Dyar & Heinrich;Pyralidae;Diatraea;schausella;;;Mexico
102942;;Gramineae;Brachiaria;muticum;;102942;Fabricius;Pyralidae;Diatraea;saccharalis;;;Puerto Rico
102943;;Gramineae;Echinochloa;colonum;;102943;Fabricius;Pyralidae;Diatraea;saccharalis;;;Cuba
102954;;Gramineae;Saccharum;officinarum;;102954;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102957;;Gramineae;Saccharum;officinarum;;102957;Fabricius;Pyralidae;Diatraea;saccharalis;;;India
102963;;Gramineae;Sorghum;;;102963;Fabricius;Pyralidae;Diatraea;saccharalis;;;Nearctic
102992;in stems;Gramineae;Saccharum;officinarum;;102992;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102994;in stems;Gramineae;Saccharum;officinarum;;102994;Fabricius;Pyralidae;Diatraea;saccharalis;;;Sri Lanka
102996;in stems;Gramineae;Sorghum;;;102996;Fabricius;Pyralidae;Diatraea;saccharalis;;;Neotropical
102997;in stems;Gramineae;Sorghum;bicolor;bicolor;102997;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102946;;Gramineae;Oryza;sativa;;102946;Fabricius;Pyralidae;Diatraea;saccharalis;;;Cuba
102953;;Gramineae;Saccharum;officinarum;;102953;Fabricius;Pyralidae;Diatraea;saccharalis;;;Barbados
102960;;Gramineae;Saccharum;officinarum;;102960;Fabricius;Pyralidae;Diatraea;saccharalis;;;USA
102961;;Gramineae;Saccharum;officinarum;;102961;Fabricius;Pyralidae;Diatraea;saccharalis;;;West Indies
102962;;Gramineae;Saccharum;officinarum;;102962;Fabricius;Pyralidae;Diatraea;saccharalis;;;West Malaysia
102966;;Gramineae;Sorghum;halepense;;102966;Fabricius;Pyralidae;Diatraea;saccharalis;;;Cuba
102971;;Gramineae;Zea;;;102971;Fabricius;Pyralidae;Diatraea;saccharalis;;;Nearctic
102976;in;Gramineae;Panicum;maximum;;102976;Fabricius;Pyralidae;Diatraea;saccharalis;;;Puerto Rico
102978;in stems;Gramineae;;;;102978;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102981;in stems;Gramineae;Arundo;donax;;102981;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102982;in stems;Gramineae;Avena;sativa;;102982;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102983;in stems;Gramineae;Brachiaria;numidiana;;102983;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102987;in stems;Gramineae;Oryza;sativa;;102987;Fabricius;Pyralidae;Diatraea;saccharalis;;;Puerto Rico
102999;in stems;Gramineae;Triticum;aestivum;;102999;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102945;;Gramineae;Melinis;repens;;102945;Fabricius;Pyralidae;Diatraea;saccharalis;;;Cuba
102948;;Gramineae;Paspalum;;;102948;Fabricius;Pyralidae;Diatraea;saccharalis;;;Neotropical
102951;;Platanaceae;Platanus;occidentalis;;102951;Fabricius;Pyralidae;Diatraea;saccharalis;;;USA
102956;;Gramineae;Saccharum;officinarum;;102956;Fabricius;Pyralidae;Diatraea;saccharalis;;;Guyana
102959;;Gramineae;Saccharum;officinarum;;102959;Fabricius;Pyralidae;Diatraea;saccharalis;;;New World
102964;;Gramineae;Sorghum;;;102964;Fabricius;Pyralidae;Diatraea;saccharalis;;;New World
102965;;Gramineae;Sorghum;bicolor;drummondii;102965;Fabricius;Pyralidae;Diatraea;saccharalis;;;Cuba
102970;;Gramineae;Triticum;aestivum;;102970;Fabricius;Pyralidae;Diatraea;saccharalis;;;Cuba
102973;;Gramineae;Zea;mays;;102973;Fabricius;Pyralidae;Diatraea;saccharalis;;;New World
102975;;Gramineae;Zea;mays;;102975;Fabricius;Pyralidae;Diatraea;saccharalis;;;West Indies
102986;in stems;Gramineae;Oryza;sativa;;102986;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102991;in stems;Gramineae;Saccharum;;;102991;Fabricius;Pyralidae;Diatraea;saccharalis;;;Neotropical
102995;in stems;Gramineae;Saccharum;officinarum;;102995;Fabricius;Pyralidae;Diatraea;saccharalis;;;Thailand
102944;;Gramineae;Hymenachne;amplexicaulis;;102944;Fabricius;Pyralidae;Diatraea;saccharalis;;;Puerto Rico
102947;;Gramineae;Oryza;sativa;;102947;Fabricius;Pyralidae;Diatraea;saccharalis;;;New World
102949;;Gramineae;Pennisetum;latifolium;;102949;Fabricius;Pyralidae;Diatraea;saccharalis;;;New World
102950;;Gramineae;Pennisetum;purpureum;;102950;Fabricius;Pyralidae;Diatraea;saccharalis;;;Puerto Rico
102955;;Gramineae;Saccharum;officinarum;;102955;Fabricius;Pyralidae;Diatraea;saccharalis;;;Cuba
102969;;Gramineae;Tripsacum;laxum;;102969;Fabricius;Pyralidae;Diatraea;saccharalis;;;Puerto Rico
102974;;Gramineae;Zea;mays;;102974;Fabricius;Pyralidae;Diatraea;saccharalis;;;USA
102977;in stalks;Gramineae;Zea;mays;;102977;Fabricius;Pyralidae;Diatraea;saccharalis;;;Puerto Rico
102979;in stems;Gramineae;Andropogon;;;102979;Fabricius;Pyralidae;Diatraea;saccharalis;;;Neotropical
102990;in stems;Gramineae;Paspalum;virgatum;;102990;Fabricius;Pyralidae;Diatraea;saccharalis;;;Brazil
102993;in stems;Gramineae;Saccharum;officinarum;;102993;Fabricius;Pyralidae;Diatraea;saccharalis;;;Puerto Rico
107349;;Amaranthaceae;Amaranthus;;;107349;Guenée;Pyralidae;Ostrinia;furnacalis;;;Australia
107351;;Compositae;Artemisia;;;107351;Guenée;Pyralidae;Ostrinia;furnacalis;;;Indo-Australian
107356;;Gramineae;Coix;lacryma-jobi;;107356;Guenée;Pyralidae;Ostrinia;furnacalis;;;Indo-Australian
107365;;Polygonaceae;Polygonum;;;107365;Guenée;Pyralidae;Ostrinia;furnacalis;;;Australia
107366;;Polygonaceae;Polygonum;;;107366;Guenée;Pyralidae;Ostrinia;furnacalis;;;Indonesia
107386;in stalks;Gramineae;Panicum;miliaceum;;107386;Guenée;Pyralidae;Ostrinia;furnacalis;;;South-East Asia
107387;in stalks;Polygonaceae;Polygonum;;;107387;Guenée;Pyralidae;Ostrinia;furnacalis;;;South-East Asia
107388;in stalks;Gramineae;Setaria;italica;;107388;Guenée;Pyralidae;Ostrinia;furnacalis;;;South-East Asia
107348;;Gramineae;;;;107348;Guenée;Pyralidae;Ostrinia;furnacalis;;;Indo-Australian
107357;;Gramineae;Eleusine;indica;;107357;Guenée;Pyralidae;Ostrinia;furnacalis;;;West Malaysia
107358;;Polygonaceae;Emex;;;107358;Guenée;Pyralidae;Ostrinia;furnacalis;;;Australia
107363;;Gramineae;Phragmites;karka;;107363;Guenée;Pyralidae;Ostrinia;furnacalis;;;Indo-Australian
107367;;Gramineae;Polytoca;macrophylla;;107367;Guenée;Pyralidae;Ostrinia;furnacalis;;;Indo-Australian
107370;;Polygonaceae;Rumex;dentatus;;107370;Guenée;Pyralidae;Ostrinia;furnacalis;;;Pakistan
107374;;Gramineae;Setaria;viridis;;107374;Guenée;Pyralidae;Ostrinia;furnacalis;;;Indonesia
107378;;Gramineae;Sorghum;bicolor;bicolor;107378;Guenée;Pyralidae;Ostrinia;furnacalis;;;West Malaysia
